,price,type,address,url,agent_url,postcode,number_bedrooms,search_date
459,185000.0,2 bedroom apartment for sale,"Chapeltown Street, Piccadilly Basin, Manchester City Centre",http://www.rightmove.co.uk/property-for-sale/property-78052961.html,http://www.rightmove.co.uk/estate-agents/agent/OConnor-Bowden/Stockport---Sales-137378.html,,2,2019-02-12 13:46:51.052714
460,185000.0,1 bedroom apartment for sale,"Punch Bowl, Chapel Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-59897886.html,http://www.rightmove.co.uk/estate-agents/agent/Case-McNair-Estate-Agents/Manchester-103741.html,,1,2019-02-12 13:46:51.052714
461,185000.0,1 bedroom apartment for sale,"Deansgate, Manchester, Greater Manchester, M15",http://www.rightmove.co.uk/property-for-sale/property-78796856.html,http://www.rightmove.co.uk/estate-agents/agent/Alesco-Investment-Properties/London-168287.html,M15,1,2019-02-12 13:46:51.052714
462,185000.0,2 bedroom apartment for sale,"Isaac Way, Manchester",http://www.rightmove.co.uk/property-for-sale/property-77172788.html,http://www.rightmove.co.uk/estate-agents/agent/Pad-Residential/Manchester-6465.html,,2,2019-02-12 13:46:51.052714
463,185000.0,2 bedroom apartment for sale,"Princess Street, Manchester, Greater Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-74475995.html,http://www.rightmove.co.uk/estate-agents/agent/Glenthorpe-Homes/Northenden-142367.html,M1,2,2019-02-12 13:46:51.052714
464,185000.0,3 bedroom apartment for sale,"Life Building, 99 Greenheys Lane, Manchester",http://www.rightmove.co.uk/property-for-sale/property-78798503.html,http://www.rightmove.co.uk/estate-agents/agent/Delisa-Miller-Estate-Agency/Manchester-61298.html,,3,2019-02-12 13:46:51.052714
465,185000.0,1 bedroom apartment for sale,"Martlesham Walk, Manchester",http://www.rightmove.co.uk/property-for-sale/property-78348422.html,http://www.rightmove.co.uk/estate-agents/agent/Ascend/Manchester-90769.html,,1,2019-02-12 13:46:51.052714
466,185000.0,2 bedroom apartment for sale,"Chapeltown Street, Piccadilly Basin, Manchester City Centre",http://www.rightmove.co.uk/property-for-sale/property-78052955.html,http://www.rightmove.co.uk/estate-agents/agent/OConnor-Bowden/Stockport---Sales-137378.html,,2,2019-02-12 13:46:51.052714
467,184995.0,2 bedroom apartment for sale,NQ4 Central Block Northern Quater 47 Bengal St Manchester,http://www.rightmove.co.uk/property-for-sale/property-54453807.html,http://www.rightmove.co.uk/estate-agents/agent/Simply-Residential-and-Simply-Commercial/Bolton-57289.html,NQ4,2,2019-02-12 13:46:51.052714
468,184500.0,1 bedroom apartment for sale,"Hood Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76120559.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
469,181000.0,1 bedroom flat for sale,"Chapel Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-77496392.html,http://www.rightmove.co.uk/estate-agents/agent/Chestertons-Estate-Agents/Chestertons-New-Homes-145391.html,,1,2019-02-12 13:46:51.052714
470,180000.0,1 bedroom apartment for sale,"Hood Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76120613.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
471,180000.0,1 bedroom flat for sale,"Clowes Street, Salford, Manchester, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-66120643.html,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Manchester-102.html,M3,1,2019-02-12 13:46:51.052714
472,180000.0,1 bedroom flat for sale,"The Hacienda, 11 - 15 Whitworth Street West, Manchester",http://www.rightmove.co.uk/property-for-sale/property-57040977.html,http://www.rightmove.co.uk/estate-agents/agent/Jordan-Fishwick/Manchester-49832.html,,1,2019-02-12 13:46:51.052714
473,180000.0,1 bedroom apartment for sale,"40 Dearmans Place, Salford, M3",http://www.rightmove.co.uk/property-for-sale/property-75227960.html,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Manchester-65289.html,M3,1,2019-02-12 13:46:51.052714
474,180000.0,2 bedroom apartment for sale,"Norvic House, 7 Hilton Street, Manchester City Centre, Manchester, Greater Manchester",http://www.rightmove.co.uk/property-for-sale/property-69522502.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,2,2019-02-12 13:46:51.052714
475,354950.0,2 bedroom duplex for sale,"Mason Street, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-56818107.html,http://www.rightmove.co.uk/estate-agents/agent/Cushman-and-Wakefield/Manchester-182387.html,M4,2,2019-02-12 13:46:51.052714
476,180000.0,1 bedroom apartment for sale,"Hood Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76120613.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
477,180000.0,1 bedroom flat for sale,"Whitworth Street West, Manchester, Greater Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-71608499.html,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Manchester-102.html,M1,1,2019-02-12 13:46:51.052714
478,180000.0,1 bedroom apartment for sale,"40 Dearmans Place, Salford, M3",http://www.rightmove.co.uk/property-for-sale/property-75227960.html,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Manchester-65289.html,M3,1,2019-02-12 13:46:51.052714
479,179995.0,2 bedroom apartment for sale,"Fully Managed Manchester Buy to Let,Charles St, Manchester, BRACK20",http://www.rightmove.co.uk/property-for-sale/property-75440696.html,http://www.rightmove.co.uk/estate-agents/agent/RW-Invest/London-92206.html,,2,2019-02-12 13:46:51.052714
480,179950.0,Studio flat for sale,"Clowes Street, Manchester, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-55456152.html,http://www.rightmove.co.uk/estate-agents/agent/Portfolio/Manchester-15440.html,M3,0,2019-02-12 13:46:51.052714
481,179950.0,2 bedroom flat for sale,"City Road East, Manchester",http://www.rightmove.co.uk/property-for-sale/property-73620653.html,http://www.rightmove.co.uk/estate-agents/agent/Stevenson-Whyte/Manchester-47274.html,,2,2019-02-12 13:46:51.052714
482,179950.0,1 bedroom apartment for sale,"Asia House, 82 Princess Street, City Centre, Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-78516179.html,http://www.rightmove.co.uk/estate-agents/agent/Thornley-Groves/Manchester-Southern-Gateway-12532.html,M1,1,2019-02-12 13:46:51.052714
483,179950.0,1 bedroom apartment for sale,"Millbeck Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-59628543.html,http://www.rightmove.co.uk/estate-agents/agent/North-Property-Group-Ltd/Leeds-69996.html,,1,2019-02-12 13:46:51.052714
484,179950.0,2 bedroom flat for sale,"New Bailey Street, Manchester, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-49731013.html,http://www.rightmove.co.uk/estate-agents/agent/George-Adams-Estate-Agents-Ltd/Manchester---Sales-99205.html,M3,2,2019-02-12 13:46:51.052714
485,178950.0,1 bedroom apartment for sale,"Great Ancoats Street,
Manchester,
M4",http://www.rightmove.co.uk/property-for-sale/property-79000739.html,http://www.rightmove.co.uk/developer/branch/Waterside-Places-General-Partner-Limited/Islington-Wharf-Locks-192128.html,M4,1,2019-02-12 13:46:51.052714
486,176000.0,1 bedroom apartment for sale,"Hood Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76120691.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
487,175000.0,1 bedroom apartment for sale,"Lancaster 80, 80 Princess Street, City Centre",http://www.rightmove.co.uk/property-for-sale/property-79352945.html,http://www.rightmove.co.uk/estate-agents/agent/Buckley-Frayne/Manchester-72413.html,,1,2019-02-12 13:46:51.052714
488,175000.0,2 bedroom apartment for sale,"NQ4, 47 Bengal Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-72275045.html,http://www.rightmove.co.uk/estate-agents/agent/Ascend/Manchester-90769.html,NQ4,2,2019-02-12 13:46:51.052714
489,175000.0,1 bedroom flat for sale,"Cambridge Street, Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-68977525.html,http://www.rightmove.co.uk/estate-agents/agent/Reeds-Rains/Manchester-15260.html,M1,1,2019-02-12 13:46:51.052714
490,175000.0,1 bedroom flat for sale,"Goulden Street, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-57679209.html,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Manchester-102.html,M4,1,2019-02-12 13:46:51.052714
491,175000.0,1 bedroom flat for sale,"M3, 91-93 Liverpool Road, Castlefield",http://www.rightmove.co.uk/property-for-sale/property-56302119.html,http://www.rightmove.co.uk/estate-agents/agent/Jordan-Fishwick/Manchester-49832.html,M3,1,2019-02-12 13:46:51.052714
492,175000.0,1 bedroom apartment for sale,"Pall Mall, 18 Church Street, Manchester, M4 1PN",http://www.rightmove.co.uk/property-for-sale/property-69257233.html,http://www.rightmove.co.uk/estate-agents/agent/urbanbubble/Manchester-63855.html,M4,1,2019-02-12 13:46:51.052714
493,174995.0,1 bedroom apartment for sale,"Bonsall Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-59528532.html,http://www.rightmove.co.uk/estate-agents/agent/North-Property-Group-Ltd/Leeds-69996.html,,1,2019-02-12 13:46:51.052714
494,174995.0,2 bedroom apartment for sale,"Fully Managed Manchester Buy to Let,Charles St, Manchester, BRACK9",http://www.rightmove.co.uk/property-for-sale/property-79388330.html,http://www.rightmove.co.uk/estate-agents/agent/RW-Invest/Liverpool-68046.html,,2,2019-02-12 13:46:51.052714
495,174950.0,1 bedroom apartment for sale,"Islington Wharf, Great Ancoats Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-79376528.html,http://www.rightmove.co.uk/estate-agents/agent/JLL/Manchester-10733.html,M4,1,2019-02-12 13:46:51.052714
496,174950.0,1 bedroom apartment for sale,"35 Houldsworth Street, Northern Quarter",http://www.rightmove.co.uk/property-for-sale/property-77696501.html,http://www.rightmove.co.uk/estate-agents/agent/Buckley-Frayne/Manchester-72413.html,,1,2019-02-12 13:46:51.052714
497,173000.0,1 bedroom apartment for sale,"High Street,  Manchester,  M4 ",http://www.rightmove.co.uk/property-for-sale/property-78915221.html,http://www.rightmove.co.uk/estate-agents/agent/Browns-and-Co-Property/Liverpool-130726.html,M4,1,2019-02-12 13:46:51.052714
498,171000.0,1 bedroom apartment for sale,"Hood Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76120754.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
499,170000.0,1 bedroom apartment for sale,"Munday Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-59873082.html,http://www.rightmove.co.uk/estate-agents/agent/Housesimplecom/Manchester-74064.html,M4,1,2019-02-12 13:46:51.052714
500,440000.0,2 bedroom apartment for sale,"Great Northern Tower, 1 Watson Street",http://www.rightmove.co.uk/property-for-sale/property-69778498.html,http://www.rightmove.co.uk/estate-agents/agent/Julie-Twist-Properties/Manchester-31064.html,,2,2019-02-12 13:46:51.052714
501,170000.0,2 bedroom flat for sale,"7 Bengal Street, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-75235958.html,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Manchester-102.html,M4,2,2019-02-12 13:46:51.052714
502,170000.0,2 bedroom flat for sale,"Chapel Street, Manchester, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-73153880.html,http://www.rightmove.co.uk/estate-agents/agent/Royal-Properties/Manchester-71265.html,M3,2,2019-02-12 13:46:51.052714
503,170000.0,Studio flat for sale,"The Works, Manchester",http://www.rightmove.co.uk/property-for-sale/property-73145609.html,http://www.rightmove.co.uk/estate-agents/agent/Belvoir/Manchester-Central-17028.html,,0,2019-02-12 13:46:51.052714
504,170000.0,1 bedroom apartment for sale,"The  Birchin, Joiner Street, Manchester, M4 1PH",http://www.rightmove.co.uk/property-for-sale/property-62289085.html,http://www.rightmove.co.uk/estate-agents/agent/C-and-R-Properties-Ltd/Manchester-City-93007.html,M4,1,2019-02-12 13:46:51.052714
505,170000.0,1 bedroom apartment for sale,"Munday Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-59873082.html,http://www.rightmove.co.uk/estate-agents/agent/Housesimplecom/Manchester-74064.html,M4,1,2019-02-12 13:46:51.052714
506,170000.0,2 bedroom flat for sale,"Chapel Street, Manchester, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-73153964.html,http://www.rightmove.co.uk/estate-agents/agent/Royal-Properties/Manchester-71265.html,M3,2,2019-02-12 13:46:51.052714
507,170000.0,1 bedroom apartment for sale,"The Birchin, 1 Joiner Street, Manchester, M4 1PH",http://www.rightmove.co.uk/property-for-sale/property-78698741.html,http://www.rightmove.co.uk/estate-agents/agent/Hunters/Manchester-12293.html,M4,1,2019-02-12 13:46:51.052714
508,170000.0,3 bedroom flat for sale,"Mancroft Walk, Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-74676041.html,http://www.rightmove.co.uk/estate-agents/agent/Reeds-Rains/Manchester-15260.html,M1,3,2019-02-12 13:46:51.052714
509,170000.0,1 bedroom apartment for sale,"Vulcan Mill, Malta Street, Manchester City Centre, Manchester, Greater Manchester",http://www.rightmove.co.uk/property-for-sale/property-68695195.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,1,2019-02-12 13:46:51.052714
510,170000.0,1 bedroom apartment for sale,"Cambridge Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-59286174.html,http://www.rightmove.co.uk/estate-agents/agent/Space-4-Living-Estate-Agents/Denton-164801.html,,1,2019-02-12 13:46:51.052714
511,170000.0,2 bedroom apartment for sale,"The Umbrella Factory, 93-95 Shudehill, Manchester",http://www.rightmove.co.uk/property-for-sale/property-55178607.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,2,2019-02-12 13:46:51.052714
512,170000.0,2 bedroom apartment for sale,"Ludgate Hill, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-73924874.html,http://www.rightmove.co.uk/estate-agents/agent/Northern-Homes/Barley---Sales-160769.html,M4,2,2019-02-12 13:46:51.052714
513,170000.0,2 bedroom flat for sale,"Chapel Street, Manchester, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-73153970.html,http://www.rightmove.co.uk/estate-agents/agent/Royal-Properties/Manchester-71265.html,M3,2,2019-02-12 13:46:51.052714
514,170000.0,Studio flat for sale,"The Edge, Clowes Street, M3 5NE",http://www.rightmove.co.uk/property-for-sale/property-60088629.html,http://www.rightmove.co.uk/estate-agents/agent/Case-McNair-Estate-Agents/Manchester-103741.html,M3,0,2019-02-12 13:46:51.052714
515,170000.0,2 bedroom apartment for sale,"88-92 Chapel Street, Manchester, CAX20",http://www.rightmove.co.uk/property-for-sale/property-79341062.html,http://www.rightmove.co.uk/estate-agents/agent/RW-Invest/London-92206.html,,2,2019-02-12 13:46:51.052714
516,170000.0,1 bedroom apartment for sale,"Fully Managed Manchester Buy to Let,Charles St, Manchester, BRACK8",http://www.rightmove.co.uk/property-for-sale/property-56439816.html,http://www.rightmove.co.uk/estate-agents/agent/RW-Invest/Liverpool-68046.html,,1,2019-02-12 13:46:51.052714
517,170000.0,1 bedroom flat for sale,"The Works, Manchester",http://www.rightmove.co.uk/property-for-sale/property-73332929.html,http://www.rightmove.co.uk/estate-agents/agent/Belvoir/Manchester-Central-17028.html,,1,2019-02-12 13:46:51.052714
518,170000.0,1 bedroom apartment for sale,"Little Peter Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-76861175.html,http://www.rightmove.co.uk/estate-agents/agent/Pad-Residential/Manchester-6465.html,,1,2019-02-12 13:46:51.052714
519,169995.0,1 bedroom apartment for sale,"Princess House, 144 Princess Street",http://www.rightmove.co.uk/property-for-sale/property-72820331.html,http://www.rightmove.co.uk/estate-agents/agent/Buckley-Frayne/Manchester-72413.html,,1,2019-02-12 13:46:51.052714
520,169995.0,1 bedroom apartment for sale,"Fully Managed Manchester Buy to Let,Charles St, Manchester, BRACK19",http://www.rightmove.co.uk/property-for-sale/property-75440693.html,http://www.rightmove.co.uk/estate-agents/agent/RW-Invest/London-92206.html,,1,2019-02-12 13:46:51.052714
521,169995.0,2 bedroom apartment for sale,"88-92 Chapel Street, Manchester, CAX19",http://www.rightmove.co.uk/property-for-sale/property-75476378.html,http://www.rightmove.co.uk/estate-agents/agent/RW-Invest/London-92206.html,,2,2019-02-12 13:46:51.052714
522,169995.0,2 bedroom flat for sale,"Chapel Street, Manchester, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-73153979.html,http://www.rightmove.co.uk/estate-agents/agent/Royal-Properties/Manchester-71265.html,M3,2,2019-02-12 13:46:51.052714
523,169995.0,2 bedroom flat for sale,"Chapel Street, Manchester, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-73153886.html,http://www.rightmove.co.uk/estate-agents/agent/Royal-Properties/Manchester-71265.html,M3,2,2019-02-12 13:46:51.052714
524,169950.0,3 bedroom apartment for sale,Clarendon Street Hulme  Manchester. M15 5AB,http://www.rightmove.co.uk/property-for-sale/property-59903679.html,http://www.rightmove.co.uk/estate-agents/agent/C-and-R-Properties-Ltd/Hulme-21896.html,M15,3,2019-02-12 13:46:51.052714
525,145500.0,Studio flat for sale,"Charles Street, Manchester, Greater Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-74257193.html,http://www.rightmove.co.uk/estate-agents/agent/Genesis-City-Ltd/Manchester-189404.html,M1,0,2019-02-12 13:46:51.052714
526,169950.0,1 bedroom apartment for sale,"Great Ancoats Street,
Manchester,
M4",http://www.rightmove.co.uk/property-for-sale/property-79000289.html,http://www.rightmove.co.uk/developer/branch/Waterside-Places-General-Partner-Limited/Islington-Wharf-Locks-192128.html,M4,1,2019-02-12 13:46:51.052714
527,168000.0,2 bedroom apartment for sale,"Skyline Chambers, 5 Ludgate Hill, Manchester, M4 4TJ",http://www.rightmove.co.uk/property-for-sale/property-74614094.html,http://www.rightmove.co.uk/estate-agents/agent/Hunters/Manchester-12293.html,M4,2,2019-02-12 13:46:51.052714
528,167500.0,2 bedroom apartment for sale,"Pall Mall House, 18 Church Street, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-78482648.html,http://www.rightmove.co.uk/estate-agents/agent/Belvoir-Sales/Bury-Sales-127267.html,M4,2,2019-02-12 13:46:51.052714
529,166000.0,1 bedroom apartment for sale,"Hood Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76120805.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
530,165000.0,1 bedroom flat for sale,"14 Harter Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-69974581.html,http://www.rightmove.co.uk/estate-agents/agent/The-Express-Estate-Agency/Nationwide-61544.html,,1,2019-02-12 13:46:51.052714
531,165000.0,2 bedroom apartment for sale,"Ludgate Hill, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-52255068.html,http://www.rightmove.co.uk/estate-agents/agent/Northern-Homes/Barley---Sales-160769.html,M4,2,2019-02-12 13:46:51.052714
532,165000.0,1 bedroom apartment for sale,"Whitworth Street, Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-58818954.html,http://www.rightmove.co.uk/estate-agents/agent/Housesimplecom/Manchester-74064.html,M1,1,2019-02-12 13:46:51.052714
533,165000.0,1 bedroom apartment for sale,"The Lighthouse, Joiner Street",http://www.rightmove.co.uk/property-for-sale/property-69477583.html,http://www.rightmove.co.uk/estate-agents/agent/Julie-Twist-Properties/Manchester-31064.html,,1,2019-02-12 13:46:51.052714
534,165000.0,2 bedroom apartment for sale,"Ludgate Hill, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-52255023.html,http://www.rightmove.co.uk/estate-agents/agent/Northern-Homes/Barley---Sales-160769.html,M4,2,2019-02-12 13:46:51.052714
535,165000.0,1 bedroom apartment for sale,"Skyline Central, Goulden Street, Manchester, M4 5EH",http://www.rightmove.co.uk/property-for-sale/property-79141427.html,http://www.rightmove.co.uk/estate-agents/agent/Hunters/Manchester-12293.html,M4,1,2019-02-12 13:46:51.052714
536,165000.0,2 bedroom apartment for sale,"The Umbrella Factory, 93-95 Shudehill, Manchester",http://www.rightmove.co.uk/property-for-sale/property-70530863.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,2,2019-02-12 13:46:51.052714
537,165000.0,1 bedroom flat for sale,"The Lighthouse, 3 Joiner Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-59032968.html,http://www.rightmove.co.uk/estate-agents/agent/Jordan-Fishwick/Manchester-49832.html,,1,2019-02-12 13:46:51.052714
538,165000.0,1 bedroom flat for sale,"2 Isaac Way, Ancoats, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-63967543.html,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Manchester-102.html,M4,1,2019-02-12 13:46:51.052714
539,165000.0,1 bedroom apartment for sale,"Northern Angel, Dyche Street",http://www.rightmove.co.uk/property-for-sale/property-77515835.html,http://www.rightmove.co.uk/estate-agents/agent/homes4u/Manchester-City-Centre-15140.html,,1,2019-02-12 13:46:51.052714
540,164000.0,2 bedroom apartment for sale,"Ludgate Hill, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-73815089.html,http://www.rightmove.co.uk/estate-agents/agent/Northern-Homes/Barley---Sales-160769.html,M4,2,2019-02-12 13:46:51.052714
541,164000.0,2 bedroom apartment for sale,"Stockport Road, Manchester, Greater Manchester, M12",http://www.rightmove.co.uk/property-for-sale/property-77894996.html,http://www.rightmove.co.uk/estate-agents/agent/Hopwood-House/Manchester-122413.html,M12,2,2019-02-12 13:46:51.052714
542,164000.0,2 bedroom apartment for sale,"Stockport Road, Manchester, Greater Manchester, M12",http://www.rightmove.co.uk/property-for-sale/property-77905778.html,http://www.rightmove.co.uk/estate-agents/agent/Indlu/Manchester-76032.html,M12,2,2019-02-12 13:46:51.052714
543,161000.0,Studio flat for sale,"Exchange Point, Embankment West, Chapel Street",http://www.rightmove.co.uk/property-for-sale/property-53714595.html,http://www.rightmove.co.uk/estate-agents/agent/Kaytons-Estate-Agents/Manchester-94652.html,,0,2019-02-12 13:46:51.052714
544,160642.0,1 bedroom apartment for sale,"Exchange Point, Chapel Street, Salford",http://www.rightmove.co.uk/property-for-sale/property-73547219.html,http://www.rightmove.co.uk/estate-agents/agent/Stevenson-Whyte/Manchester-47274.html,,1,2019-02-12 13:46:51.052714
545,160000.0,1 bedroom flat for sale,"Millington House, Dale Street, The Northern Quarter, M1",http://www.rightmove.co.uk/property-for-sale/property-59536800.html,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Manchester-102.html,M1,1,2019-02-12 13:46:51.052714
546,160000.0,1 bedroom apartment for sale,"Brewer Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-75446177.html,http://www.rightmove.co.uk/estate-agents/agent/Ascend/Manchester-90769.html,,1,2019-02-12 13:46:51.052714
547,160000.0,1 bedroom apartment for sale,"Fully Managed Manchester Buy to Let,Charles St, Manchester, BRACK18",http://www.rightmove.co.uk/property-for-sale/property-75440681.html,http://www.rightmove.co.uk/estate-agents/agent/RW-Invest/London-92206.html,,1,2019-02-12 13:46:51.052714
548,160000.0,2 bedroom apartment for sale,"Newbold Walk, Hulme, M15",http://www.rightmove.co.uk/property-for-sale/property-68726431.html,http://www.rightmove.co.uk/estate-agents/agent/P-J-Carroll-Residential-Ltd/Stockport-49195.html,M15,2,2019-02-12 13:46:51.052714
549,160000.0,1 bedroom apartment for sale,"88-92 Chapel Street, Manchester, CAX10",http://www.rightmove.co.uk/property-for-sale/property-56445312.html,http://www.rightmove.co.uk/estate-agents/agent/RW-Invest/Liverpool-68046.html,,1,2019-02-12 13:46:51.052714
550,236740.0,1 bedroom apartment for sale,"Store Street,
Manchester,
M1",http://www.rightmove.co.uk/property-for-sale/property-77831576.html,http://www.rightmove.co.uk/developer/branch/Alliance-Investments/Oxygen-160442.html,M1,1,2019-02-12 13:46:51.052714
551,160000.0,1 bedroom flat for sale,"Millington House, Dale Street, The Northern Quarter, M1",http://www.rightmove.co.uk/property-for-sale/property-59536800.html,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Manchester-102.html,M1,1,2019-02-12 13:46:51.052714
552,159995.0,1 bedroom apartment for sale,"88-92 Chapel Street, Manchester, CAX9",http://www.rightmove.co.uk/property-for-sale/property-56445315.html,http://www.rightmove.co.uk/estate-agents/agent/RW-Invest/Liverpool-68046.html,,1,2019-02-12 13:46:51.052714
553,159995.0,1 bedroom flat for sale,"Manchester Off Plan, Great Ancoats Street, Manchester, M4 6DJ, EAST6",http://www.rightmove.co.uk/property-for-sale/property-79388804.html,http://www.rightmove.co.uk/estate-agents/agent/RW-Invest/Liverpool-68046.html,M4,1,2019-02-12 13:46:51.052714
554,159995.0,1 bedroom apartment for sale,"Fully Managed Manchester Buy to Let,Charles St, Manchester, BRACK7",http://www.rightmove.co.uk/property-for-sale/property-56439810.html,http://www.rightmove.co.uk/estate-agents/agent/RW-Invest/Liverpool-68046.html,,1,2019-02-12 13:46:51.052714
555,159200.0,1 bedroom apartment for sale,"Hood Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76120880.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
556,159000.0,1 bedroom apartment for sale,"Jefferson Place, 1 Fernie Street, Manchester, M4 4BL",http://www.rightmove.co.uk/property-for-sale/property-79071206.html,http://www.rightmove.co.uk/estate-agents/agent/Hunters/Manchester-12293.html,M4,1,2019-02-12 13:46:51.052714
557,157000.0,1 bedroom apartment for sale,"Oldham Street, Manchester, Greater Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-73074008.html,http://www.rightmove.co.uk/estate-agents/agent/JLL/Manchester-10733.html,M1,1,2019-02-12 13:46:51.052714
558,156500.0,2 bedroom apartment for sale,"Skyline Chambers, 5 Ludgate Hill, Northern Quarter, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-77705870.html,http://www.rightmove.co.uk/estate-agents/agent/Thornley-Groves/Manchester-Southern-Gateway-12532.html,M4,2,2019-02-12 13:46:51.052714
559,156230.0,1 bedroom apartment for sale,"Hood Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76120958.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
560,155000.0,1 bedroom flat for sale,"Barrel Yard, Moss Lane West, Manchester, M15 5PH",http://www.rightmove.co.uk/property-for-sale/property-77434385.html,http://www.rightmove.co.uk/estate-agents/agent/yieldit/Manchester-193637.html,M15,1,2019-02-12 13:46:51.052714
561,155000.0,2 bedroom apartment for sale,"Stretford Road, Manchester, Greater Manchester, M15",http://www.rightmove.co.uk/property-for-sale/property-50539173.html,http://www.rightmove.co.uk/estate-agents/agent/George-Adams-Estate-Agents-Ltd/Manchester---Sales-99205.html,M15,2,2019-02-12 13:46:51.052714
